# #Depth CH4
569.865300 378.781600
569.866000 379.587800
569.866600 379.027600
569.867100 379.164500
569.867600 379.317900
569.868300 379.337000
569.868900 381.789300
569.869500 381.319600
569.870000 382.117100
569.870500 382.232500
569.871100 382.241600
569.871800 380.753900
569.872300 380.363800
569.872800 380.467200
569.873600 380.064000
569.874100 379.766600
569.874700 378.162500
569.875200 379.658700
569.875700 377.980600
569.876300 377.361800
569.877000 376.863400
569.877500 377.785600
569.878100 376.049500
569.878600 375.462900
569.879300 375.003200
569.879800 374.425600
569.880400 373.124100
569.880900 373.399100
569.881500 372.798000
569.882200 373.368900
569.882700 373.346600
569.883300 374.339800
569.883800 374.834900
569.884300 376.034800
569.885000 375.802400
569.885600 377.001800
569.886100 377.470400
569.886700 378.492100
569.887200 379.406200
569.887900 377.919100
569.888500 379.399300
569.889000 378.888800
569.889500 378.821400
569.890200 378.956100
569.890800 379.222900
569.891300 380.736100
569.891800 378.930300
569.892400 377.936500
569.893100 378.484700
569.893600 378.415500
569.894200 376.112300
569.894700 377.954400
569.895200 376.018300
569.896000 374.921000
569.896500 375.077000
569.897000 374.073500
569.897700 374.665400
569.898300 372.904900
569.898900 375.341100
569.899400 373.958200
569.899900 372.991900
569.900500 373.899500
569.901000 375.042400
569.901700 374.556400
569.902200 373.809600
569.902800 374.732000
569.903300 377.275200
569.903900 376.320900
569.904600 376.152200
569.905100 377.492000
569.905700 378.556100
569.906200 377.726800
569.906900 378.649300
569.907400 379.012700
569.908000 375.429100
569.908500 377.689600
569.909200 375.000600
569.909800 375.298100
569.910300 375.550300
569.910900 374.302300
569.911400 375.073700
569.912100 373.995500
569.912600 372.754300
569.913200 373.653600
569.913700 371.984100
569.914300 372.198000
569.915000 372.612100
569.915500 372.604600
569.916100 371.115000
569.916600 371.782400
569.917300 371.084000
569.917900 370.079500
569.918400 367.708100
569.918900 368.124600
569.919500 369.349400
569.920200 370.349100
569.920700 369.524400
569.921300 368.428200
569.921800 367.720600
569.922400 369.045800
569.923100 367.712000
569.923600 367.446000
569.924100 366.616000
569.924700 366.648600
569.925200 367.805400
569.925900 368.956500
569.926500 368.322500
569.927000 368.192200
569.927600 369.997700
569.928100 370.663900
569.928800 368.145800
569.929300 371.221800
569.929900 371.948100
569.930400 372.767600
569.930900 372.159000
569.931600 371.009100
569.932200 371.374900
569.932800 372.208400
569.933300 371.246600
569.933800 369.460500
569.934500 371.920600
569.935100 371.489400
569.935600 368.433400
569.936200 368.232600
569.936900 367.777500
569.937400 367.665700
569.938000 365.908700
569.938500 365.730700
569.939100 366.936600
569.939600 368.332900
569.940100 368.222600
569.940800 369.939700
569.941400 371.971000
569.941900 371.706600
569.942600 372.210400
569.943200 373.635600
569.943700 371.734200
569.944200 373.207300
569.944800 373.393200
569.945300 373.216500
569.945500 373.379300
569.946000 373.840900
569.946600 373.038400
569.947100 373.161200
569.947600 373.790100
569.948100 373.565000
569.948700 373.063100
569.949200 373.825400
569.952200 373.286500
569.954600 372.522300
569.955200 372.315200
569.955800 374.221800
569.956300 372.663200
569.957000 371.137300
569.957600 372.227800
569.958100 372.915000
569.958600 372.115100
569.959200 372.961900
569.959900 372.964300
569.960400 372.970000
569.960900 374.329200
569.961700 374.537200
569.962200 374.965400
569.962700 374.259700
569.963400 373.377800
569.964000 373.913000
569.964500 372.702800
569.965000 373.192000
569.965600 373.897600
569.966100 373.874000
569.966800 373.266800
569.967400 371.252200
569.967900 372.204500
569.968400 371.152400
569.969100 373.536900
569.969700 374.738900
569.970200 373.620900
569.970800 375.675400
569.971300 375.781400
569.972000 375.042500
569.972600 376.208900
569.973100 377.546300
569.973600 377.671800
569.974300 378.594500
569.974900 376.393200
569.975400 374.829300
569.975900 376.141400
569.976500 374.499600
569.977200 374.783500
569.977700 374.809500
569.978300 374.591100
569.979000 374.795000
569.979500 373.198600
569.980100 374.374900
569.980600 372.737200
569.981300 374.251500
569.981800 371.701500
569.982400 370.371800
569.983000 371.665600
569.983500 371.223300
569.984200 370.254200
569.984700 371.828600
569.985300 370.207000
569.985800 372.178900
569.986300 372.775200
569.987000 371.422800
569.987600 371.817700
569.988200 373.089400
569.988700 372.920300
569.989200 373.619100
569.989900 372.519300
569.990500 372.882200
569.991000 371.394400
569.991700 372.393100
569.992200 369.469600
569.992800 372.184100
569.993300 371.454900
569.993800 371.230600
569.994400 371.600200
569.995100 369.460700
569.995700 370.150200
569.996200 368.639800
569.996700 367.174400
569.997400 368.225300
569.998000 368.869200
569.998500 369.503300
569.999000 369.721300
569.999600 368.989000
570.000100 368.585800
570.000900 369.552400
570.001400 369.043900
570.001900 369.486000
570.002500 370.710100
570.003200 372.104100
570.003700 372.070800
570.004200 373.269400
570.004800 373.152100
570.005300 372.383900
570.005900 374.651100
570.006600 374.875300
570.007100 374.679300
570.007700 374.542600
570.008200 375.008200
570.008900 374.429800
570.009400 375.768100
570.010000 376.170200
570.010500 375.310900
570.011200 375.777600
570.011800 374.283500
570.012300 373.790100
570.012900 374.682800
570.013400 372.515400
570.013900 373.561700
570.014500 374.617400
570.015200 373.282600
570.015700 374.009600
570.016300 372.603900
570.016800 372.927600
570.017300 374.470000
570.018100 375.586000
570.018600 375.653500
570.019100 374.918800
570.019700 375.665700
570.020200 375.322400
570.020900 376.369700
570.021400 377.072900
570.022000 376.615400
570.022500 375.987300
570.023100 376.386100
570.023800 375.825600
570.024300 376.952100
570.024900 376.189700
570.025400 374.409900
570.025900 374.630500
570.026600 375.880400
570.027200 374.644100
570.027700 376.798000
570.028200 376.309900
570.028800 377.310100
570.029400 377.327700
570.030000 377.251300
570.030600 377.616800
570.031100 377.134000
570.031700 378.585700
570.032200 378.038700
570.032900 377.153900
570.033400 375.884400
570.034000 375.639400
570.034500 376.094900
570.035100 376.073100
570.035600 373.994700
570.036100 373.770800
570.036900 372.261600
570.037400 373.498600
570.037900 370.558300
570.038500 369.646300
570.039000 369.417100
570.039700 370.436700
570.040300 370.697300
570.040800 371.475800
570.041300 371.404300
570.041900 372.486400
570.042600 371.127500
570.043100 372.064900
570.043600 371.682300
570.044200 374.103500
570.044700 373.195000
570.045200 373.226300
570.045800 375.162700
570.046500 376.123000
570.047100 376.408700
570.047600 376.243600
570.048100 376.089600
570.048700 375.796200
570.049400 377.405400
570.049900 375.150600
570.050400 375.228000
570.051000 376.924200
570.051600 376.321600
570.052300 375.570600
570.052800 375.101300
570.053300 376.451000
570.053900 374.327600
570.054400 374.510700
570.054900 376.008000
570.055500 376.888700
570.056200 377.279200
570.056700 376.106000
570.057300 377.610000
570.057800 378.455300
570.058300 379.988300
570.058900 380.051200
570.059400 378.697700
570.060100 379.869200
570.060700 380.922000
570.061200 380.086000
570.061700 379.228800
570.062300 378.270800
570.062800 376.474100
570.063500 376.567600
570.064100 374.936200
570.064600 373.826600
570.065100 373.781500
570.065700 373.945400
570.066200 373.435300
570.066900 373.309700
570.067400 374.108800
570.068000 373.530000
570.068500 375.583500
570.069100 373.960400
570.069600 372.454300
570.070200 373.344400
570.070800 371.876300
570.071400 372.030100
570.071900 372.372700
570.072500 370.919000
570.073000 372.180500
570.073500 371.785700
570.074200 372.908500
570.074800 373.765400
570.075400 371.962000
570.075900 371.415000
570.076400 372.228700
570.076900 372.707300
570.077700 372.829700
570.078200 374.485700
570.078700 373.325800
570.079300 374.548000
570.079800 373.873100
570.080400 374.898600
570.080900 374.450200
570.081600 374.858000
570.082100 375.208000
570.082700 374.343700
570.083200 372.632800
570.083700 374.082200
570.084300 372.616500
570.084800 371.506800
570.085500 372.848600
570.086100 372.278100
570.086600 372.434500
570.087200 371.476800
570.087700 371.908300
570.088200 370.163900
570.088800 371.694600
570.089500 370.715500
570.090000 369.042400
570.090500 369.609500
570.091100 369.850100
570.091600 369.452000
570.092200 370.162900
570.092900 369.523900
570.093400 370.384000
570.094000 369.773200
570.094500 369.373000
570.095000 370.122600
570.095600 369.072900
570.096300 370.996600
570.096800 370.810500
570.097400 371.405300
570.097900 368.750800
570.098500 369.282300
570.099000 369.283200
570.099700 367.090100
570.100200 367.863300
570.100800 369.196400
570.101300 366.805400
570.101800 366.705500
570.102400 365.919900
570.102900 367.264500
570.103600 364.302400
570.104100 365.200100
570.104700 365.994700
570.105200 363.461300
570.105800 364.863100
570.106500 364.921400
570.107000 364.613800
570.107500 366.699100
570.108100 366.342400
570.143000 361.567700
570.143600 361.818900
570.144100 363.496500
570.144800 362.400700
570.145300 363.543200
570.145900 363.160800
570.146400 363.707000
570.147100 363.803000
570.147600 364.699700
570.148200 362.047500
570.148700 363.627900
570.149500 363.650600
570.160000 365.798900
570.160500 365.215900
570.197100 373.846500
570.197600 371.480200
570.198100 373.899000
570.198800 375.370700
570.199400 373.403200
570.199900 375.581100
570.200500 374.640000
570.201000 374.439800
570.201500 375.503900
570.202000 375.909400
570.202700 372.228800
570.203300 375.540500
570.203800 376.097100
570.204300 375.109800
570.204900 375.884500
570.205600 375.898100
570.206100 375.622800
570.206600 374.172100
570.207200 375.618500
570.207900 373.963600
570.208400 373.702400
570.208900 374.032400
570.209500 372.293100
570.210000 372.699800
570.210600 372.005900
570.211100 371.805200
570.211800 370.410600
570.212300 369.913500
570.212900 369.831500
570.213400 370.175700
570.214100 370.485500
570.214600 370.681100
570.215100 370.664700
570.215700 371.925800
570.216200 371.049600
570.216800 372.546800
570.217500 373.081500
570.218000 373.738500
570.218500 373.086300
570.219200 372.410900
570.219700 374.548400
570.220300 372.402800
570.220800 374.143100
570.221300 375.078400
570.221900 374.047500
570.222400 374.620400
570.223100 373.555700
570.223700 373.029000
570.224200 373.447600
570.224700 371.393200
570.225400 370.430100
570.226000 372.137100
570.226500 369.890500
570.227000 370.528000
570.227700 369.167100
570.228300 369.154800
570.228800 370.108200
570.229300 370.667500
570.229900 372.488500
570.230600 372.565800
570.231100 370.319500
570.231600 373.238200
570.232200 371.518800
570.232900 372.521400
570.233400 374.127800
570.234000 373.773000
570.234500 373.733900
570.235000 374.325000
570.235600 375.749200
570.236300 376.232900
570.236800 375.619100
570.237300 375.476600
570.238000 376.259500
570.238600 374.978900
570.239100 374.923100
570.239600 372.533100
570.240200 372.760500
570.240700 373.556600
570.241400 371.608800
570.241900 373.897700
570.242500 371.381500
570.243000 370.868800
570.243700 371.895200
570.244200 370.233200
570.244700 370.539300
570.245300 370.484500
570.245800 369.447600
570.246600 368.384600
570.247100 369.180700
570.247600 369.766500
570.248100 370.105900
570.248800 370.476700
570.249400 370.803100
570.249900 372.615000
570.250400 371.492500
570.251000 372.475400
570.251500 373.574100
570.252100 372.376700
570.252700 374.834600
570.253300 373.595800
570.253800 373.786300
570.254300 375.355600
570.255000 377.042100
570.255600 374.458000
570.256100 374.040200
570.256700 375.018800
570.257200 375.536500
570.257900 375.703500
570.258400 375.946400
570.258900 375.652900
570.259500 374.639700
570.260000 374.994000
570.260500 375.469900
570.261200 376.278700
570.261800 376.904900
570.262300 378.264200
570.262800 377.795500
570.263400 379.673800
570.264100 377.877400
570.264600 377.231100
570.265100 378.139400
570.265700 378.389600
570.266200 379.005700
570.266700 376.607300
570.267400 376.124700
570.268000 376.686100
570.268500 374.941300
570.269100 373.920700
570.269600 373.985000
570.270100 372.115000
570.270600 372.165900
570.271300 370.654900
570.271900 369.962200
570.272400 368.556900
570.272900 368.909400
570.273500 367.891800
570.274200 367.168900
570.274700 366.167400
570.275200 367.642100
570.275800 367.903800
570.276300 371.012600
570.277000 370.649800
570.277500 371.491800
570.278100 373.097100
570.278600 374.084300
570.279200 374.897600
570.279700 376.608300
570.280200 375.984600
570.280900 375.870800
570.281400 376.523500
570.282000 377.232300
570.282500 377.840900
570.283000 377.636300
570.283600 377.371300
570.284300 377.904000
570.284800 376.667200
570.285300 378.544800
570.285900 378.357900
570.286400 379.823200
570.286900 381.435100
570.287700 382.333800
570.288200 382.589400
570.288700 383.082900
570.289200 385.812800
570.289800 384.828800
570.290300 383.754700
570.290800 384.535600
570.291400 383.701500
570.292100 383.877300
570.292600 383.790200
570.293100 382.033500
570.293700 382.298700
570.294200 381.441600
570.294700 381.736500
570.295200 380.203000
570.295900 379.261800
570.296500 377.999200
570.297100 379.787600
570.297600 378.367900
570.298100 377.593100
570.298600 377.595800
570.299200 377.480700
570.299900 376.827300
570.300400 376.497800
570.300900 376.450600
570.301400 376.053300
570.302000 375.628600
570.302500 373.544600
570.303100 374.899400
570.303800 375.099900
570.304300 374.862800
570.304800 373.687000
570.305300 375.355900
570.305900 372.972200
570.306600 375.080900
570.307100 376.351200
570.307700 376.301600
570.308200 375.580800
570.308700 376.294800
570.309300 377.834500
570.309800 379.089300
570.310300 377.425700
570.311000 377.865500
570.311600 378.486900
570.312100 377.939800
570.312600 377.149100
570.313100 377.837200
570.313700 377.611500
570.314400 378.552100
570.314900 379.082900
570.315400 379.157300
570.316000 379.614700
570.316500 381.184500
570.317200 381.692400
570.317700 381.037100
570.318300 383.730300
570.318800 383.547100
570.319400 383.283900
570.319900 383.447400
570.320400 384.958600
570.320900 382.407300
570.321600 383.181200
570.322200 382.570300
570.322700 382.249300
570.323200 381.492200
570.323800 381.137700
570.324300 381.825300
570.324800 381.392200
570.325500 380.429800
570.326100 381.089200
570.326600 378.727800
570.327100 382.016600
570.327700 381.629000
570.328200 381.449900
570.328900 382.987800
570.329400 383.003800
570.330000 382.969700
570.330500 382.501900
570.331000 382.427900
570.331600 382.181300
570.332100 379.987400
570.332600 380.507800
570.333300 379.819800
570.333800 379.276300
570.334400 377.342400
570.334900 375.622700
570.335400 375.269600
570.336000 373.538100
570.336500 374.485400
570.337000 372.468400
570.337700 373.056400
570.338300 372.143600
570.338800 371.955200
570.339300 371.782800
570.339900 371.083800
570.340400 372.236300
570.340900 373.598600
570.341500 372.779700
570.342000 372.881500
570.342500 373.208700
570.343200 374.736200
570.343700 375.177500
570.344300 375.762700
570.344800 374.541000
570.345300 373.814200
570.345800 374.254200
570.346400 373.739700
570.346900 374.620200
570.347500 374.464900
570.348000 373.144800
570.348500 371.906500
570.349000 370.753900
570.349700 370.276000
570.350300 370.084100
570.350800 371.481100
570.351300 370.103600
570.351900 370.472500
570.352400 372.109700
570.352900 371.483600
570.353500 371.919200
570.354000 370.263600
570.354700 370.936000
570.355200 371.515600
570.355700 370.861400
570.356300 371.121300
570.356800 371.020200
570.357300 371.188600
570.357900 370.060400
570.358400 369.258300
570.358900 371.502500
570.359500 372.321200
570.360200 371.842500
570.360700 371.698500
570.361200 371.686500
570.361800 373.807800
570.362300 372.517500
570.362800 372.080100
570.363400 370.573200
570.390700 374.153800
570.391300 375.651900
570.391800 374.707600
570.392400 374.075100
570.392900 373.695900
570.439100 382.533100
570.439700 383.871300
570.440300 382.486200
570.440800 381.759500
570.441300 381.824100
570.442000 382.447500
570.442600 381.559800
570.443100 380.500200
570.443600 379.406900
570.444200 380.274000
570.444900 379.968500
570.445500 377.151500
570.446000 377.436200
570.446500 377.523700
570.447100 376.574300
570.447600 376.111600
570.448300 375.356500
570.448900 375.536800
570.449400 374.468100
570.449900 375.024800
570.450500 376.191600
570.451100 376.730700
570.451800 378.215400
570.452300 376.988200
570.452800 378.905500
570.453600 376.867200
570.454100 378.824000
570.454600 378.434100
570.455200 378.640200
570.455700 377.782200
570.456200 378.358600
570.456800 379.135600
570.457500 378.128500
570.458100 377.525300
570.458600 378.831300
570.459300 378.940800
570.459800 379.870500
570.460400 381.125100
570.460900 381.192000
570.461500 380.855100
570.462200 380.560200
570.462800 382.768900
570.463300 381.622700
570.463800 383.507200
570.464500 383.077000
570.465100 382.838500
570.465600 382.253600
570.466200 383.230800
570.466700 382.488900
570.467400 382.844000
570.467900 383.171400
570.468500 382.160400
570.469100 383.201500
570.469600 383.646100
570.470300 382.397700
570.470900 382.305400
570.471400 381.426100
570.471900 381.884400
570.472600 379.880500
570.473200 380.230000
570.473700 380.105400
570.474300 379.839800
570.474800 378.753000
570.475500 379.631200
570.476100 378.513700
570.476600 379.197900
570.477200 377.065600
570.477900 377.100300
570.478400 377.921200
570.478900 376.369100
570.479500 377.782100
570.480000 377.715900
570.480700 376.732000
570.481300 377.628000
570.481800 377.157900
570.482600 378.339800
570.483100 378.254300
570.483600 378.190700
570.484200 379.698000
570.484900 377.842500
570.485400 378.010300
570.486000 380.419900
570.486500 380.542400
570.487100 380.059300
570.487800 381.504700
570.488300 382.886200
570.488900 379.442000
570.489400 380.862400
570.490100 381.487600
570.490600 380.126900
570.491200 381.444800
570.491700 382.016100
570.492300 381.176900
570.493000 380.506200
570.493500 381.173200
570.494100 380.662900
570.494600 379.307000
570.495300 378.901900
570.495900 378.608700
570.496400 379.936600
570.496900 379.265500
570.497700 379.963100
570.498200 378.788500
570.498800 377.042000
570.499300 377.849500
570.499800 377.116800
570.500600 378.195300
570.501100 378.535600
570.501600 378.969400
570.502300 378.084100
570.502900 378.491500
570.503400 377.473400
570.504000 379.097400
570.504500 378.673500
570.505100 377.938000
570.505800 377.251400
570.506300 378.790600
570.506900 377.681500
570.507600 377.657300
570.508100 378.868600
570.508700 379.489500
570.509200 380.466700
570.509800 381.910300
570.510500 382.583800
570.511000 383.308400
570.511500 384.008800
570.512100 383.231200
570.512800 383.787800
570.513300 383.293100
570.513900 381.262200
570.514400 380.882900
570.515100 379.533100
570.515700 379.629300
570.516300 379.366600
570.516800 380.051400
570.517300 378.565000
570.518000 378.915400
570.518600 377.260600
570.519100 377.795300
570.519600 376.085100
570.520200 376.952500
570.520900 375.888800
570.521500 375.332600
570.522000 374.711400
570.522600 376.364300
570.523300 376.905100
570.523800 375.766400
570.524400 378.262000
570.524900 377.213200
570.525400 377.888800
570.526000 378.380100
570.526700 377.954600
570.527300 378.717300
570.527800 377.677600
570.528300 378.341300
570.528900 377.727200
570.529600 377.737700
570.530100 377.682100
570.530700 378.615500
570.531200 377.705800
570.531900 378.215200
570.532400 377.430800
570.557100 378.627300
570.557900 379.250300
570.558400 379.068900
570.558900 380.294900
570.565200 380.071400
570.565900 380.129500
570.566500 380.712600
570.567000 376.788300
570.567600 378.889600
570.568300 377.302900
570.568800 377.224800
570.569300 376.458100
570.569900 377.435200
570.570400 377.379600
570.571200 376.278100
570.571700 376.279700
570.572200 376.802100
570.572800 375.190200
570.573300 375.907700
570.574000 375.329700
570.574600 377.440300
570.575100 376.282700
570.575600 374.580900
570.576200 376.566200
570.576900 375.890900
570.577400 376.477200
570.578000 376.573600
570.578500 376.998900
570.579100 376.220900
570.579800 378.558400
570.580300 376.211700
570.580900 375.565300
570.581600 375.349100
570.582100 376.364200
570.582600 377.064700
570.583200 376.039700
570.583700 374.819300
570.584400 376.155100
570.585000 376.014400
570.585600 375.852200
570.586100 374.376100
570.586600 374.584200
570.587300 375.225500
570.587900 374.584300
570.588400 375.869100
570.589000 374.501900
570.589700 373.201100
570.590200 372.549500
570.590800 372.424900
570.591300 373.323100
570.591900 371.679900
570.592600 371.337800
570.593100 370.083700
570.593700 369.512800
570.594200 370.384800
570.594900 368.583100
570.595400 368.137200
570.596000 369.183300
570.596600 368.020600
570.597100 368.794000
570.597800 368.592200
570.598300 370.093400
570.598900 371.253900
570.599400 369.949300
570.600100 370.338500
570.600700 370.482100
570.601200 370.551400
570.601900 371.732700
570.602500 370.933900
570.603000 370.842400
570.603600 370.413500
570.604100 369.824500
570.604700 369.168700
570.605400 369.910600
570.605900 371.698900
570.606400 370.058400
570.607200 369.259900
570.607700 370.083100
570.608200 372.104200
570.608800 371.431000
570.609300 373.529800
570.609900 371.960200
570.610600 373.513800
570.611100 371.853600
570.611800 372.770000
570.612400 373.390700
570.612900 372.684300
570.613400 374.473800
570.614000 372.761900
570.614600 372.073100
570.615100 371.153600
570.615800 369.735300
570.616300 369.827200
570.616900 368.535900
570.617600 366.645600
570.618100 367.083200
570.618700 367.766100
570.619200 366.412800
570.619700 366.373700
570.620300 366.772500
570.621000 368.098100
570.621600 366.719500
570.622100 368.164100
570.622800 369.040900
570.623400 369.615100
570.623900 369.166700
570.624400 369.281000
570.625000 369.549100
570.625700 370.574700
570.626300 371.782400
570.626800 369.754700
570.627300 370.809200
570.628100 370.061400
570.628600 369.315300
570.629100 371.283800
570.629700 371.080500
570.630200 370.104100
570.630900 368.690200
570.631400 371.073600
570.632000 370.635100
570.632600 371.959000
570.633300 369.414000
570.633800 369.381900
570.634400 369.880100
570.634900 369.245200
570.635400 368.204100
570.636200 366.306900
570.636700 367.786900
570.637200 367.802600
570.637800 366.903700
570.638500 367.700900
570.639100 366.891900
570.639600 367.641000
570.640100 367.936000
570.640800 367.946600
570.641400 369.466400
570.641900 369.098300
570.642600 368.814200
570.643200 369.880800
570.643700 366.370500
570.644300 368.229100
570.659600 367.270400
570.660500 367.412700
570.661200 366.870200
570.661800 365.467800
570.662500 365.784500
570.663000 363.443200
570.696200 372.376100
570.696800 371.480400
570.697300 368.985700
570.698000 370.545200
570.698500 370.070600
570.699100 368.202200
570.699600 370.374900
570.700200 370.160900
570.700700 369.249900
570.701400 371.549000
570.701900 370.103600
570.702500 372.616800
570.703000 372.263900
570.703500 373.287300
570.704200 371.882600
570.704800 373.032600
570.705300 374.538100
570.705900 373.587200
570.706400 372.978200
570.707100 373.717200
570.707600 373.056900
570.708200 374.571300
570.708700 371.286500
570.709200 370.914600
570.709800 373.249200
570.710500 369.508700
570.711000 369.372400
570.711600 368.216500
570.712100 367.613000
570.712600 366.789500
570.713300 367.887000
570.713900 366.017900
570.714400 366.872400
570.714900 366.249600
570.715600 365.629600
570.716200 365.942000
570.716700 365.516200
570.717300 365.018300
570.717800 365.901600
570.718400 367.005300
570.719000 366.255900
570.719600 366.405000
570.720300 366.753000
570.720800 366.894400
570.721500 367.014500
570.722100 367.578300
570.722600 367.074000
570.723400 365.658100
570.723900 367.383800
570.751500 375.679300
570.752100 376.327700
570.752600 374.454000
570.753100 373.622400
570.753600 374.357600
570.754400 373.709200
570.754900 374.860100
570.755400 375.387600
570.755900 374.942200
570.756500 374.032700
570.757000 373.337400
570.757500 371.736200
570.758100 371.685400
570.758800 372.704600
570.759300 371.766800
570.759800 370.960000
570.760400 372.793900
570.760900 371.137000
570.761500 371.143000
570.762200 370.663100
570.762700 371.727100
570.763300 371.781500
570.763800 372.239800
570.764300 371.779200
570.764800 372.584400
570.765600 373.214500
570.766100 373.719900
570.766600 374.659600
570.767200 376.155600
570.767700 374.898300
570.768200 376.067600
570.768800 373.661100
570.769300 374.107500
570.770000 375.542100
570.770500 374.887100
570.771100 374.567500
570.771600 375.232400
570.772200 374.119600
570.772700 373.794300
570.773400 374.129500
570.774000 373.202100
570.774500 372.951600
570.775000 374.292600
570.775500 373.800500
570.776100 375.263900
570.776600 375.057700
570.777100 373.925900
570.777700 373.587900
570.778400 373.448200
570.778900 373.445200
570.779500 373.241300
570.780000 372.445900
570.780500 372.982800
570.781100 372.514600
570.781600 372.759200
570.782100 372.287900
570.782800 372.228700
570.783400 371.157000
570.783900 371.834100
570.784400 371.090000
570.785000 370.032800
570.785500 370.507100
570.786200 371.694200
570.786800 372.319200
570.787300 371.426600
570.787800 369.792400
570.788300 372.086900
570.788900 370.413800
570.789400 370.318900
570.790100 369.762000
570.790700 371.308100
570.791200 373.012900
570.791800 375.275100
570.792300 374.275700
570.792800 374.541600
570.793300 374.635800
570.794100 374.227500
570.794600 373.397700
570.795100 373.982000
570.795600 374.214500
570.796200 372.677200
570.796700 373.992900
570.797300 370.715400
570.797800 372.265400
570.798300 373.214400
570.799000 375.470800
570.799600 374.829400
570.800100 374.936700
570.800600 374.654900
570.801200 375.601600
570.801700 376.159500
570.802300 379.162900
570.802800 378.218400
570.803500 377.756700
570.804000 378.769800
570.804600 380.458500
570.805100 379.093100
570.805600 380.700900
570.806100 381.214000
570.806700 382.304400
570.807200 379.681700
570.807900 379.990500
570.808500 379.311500
570.809000 379.955500
570.809500 379.749600
570.810100 378.190600
570.810600 378.290500
570.811100 378.375500
570.811800 378.824600
570.812400 376.780000
570.812900 377.088600
570.813500 372.857700
570.814000 375.850200
570.814500 373.940700
570.815000 373.444500
570.815600 374.008500
570.816300 374.432500
570.816800 372.672800
570.817400 373.016900
570.817900 373.746600
570.818400 373.809100
570.819000 373.929800
570.819500 375.684300
570.820000 373.599300
570.820700 374.464800
570.821300 374.716500
570.821800 375.993700
570.822300 375.511600
570.822900 376.486900
570.823400 376.793100
570.823900 377.126500
570.824500 377.360000
570.825200 375.450500
570.825700 377.017300
570.826200 377.997000
570.826800 376.786500
570.827300 377.351500
570.827800 377.174300
570.828500 375.679700
570.829100 374.787400
570.829600 376.156100
570.830200 376.116600
570.830900 376.057900
570.831400 375.185400
570.832000 377.381100
570.832700 376.877700
570.833200 377.166700
570.833700 376.999800
570.834400 376.811700
570.835000 378.700200
570.835500 377.874100
570.836100 376.491400
570.836600 377.279400
570.837300 376.657200
570.837900 376.560500
570.838400 377.341400
570.838900 376.240300
570.839600 375.003400
570.874800 378.583900
570.875400 379.234500
570.875900 378.217900
570.876500 377.192400
570.877000 378.466100
570.877500 377.518700
570.878300 379.074800
570.878800 378.692900
570.879300 378.670400
570.879800 378.987900
570.880400 378.744300
570.880900 380.241500
570.881600 380.339700
570.882200 379.888800
570.882700 380.318900
570.883400 381.197900
570.883900 381.263300
570.884500 382.872300
570.885000 382.236000
570.885500 382.363900
570.886200 380.966200
570.886800 380.661400
570.887300 382.050000
570.887900 382.158100
570.888400 380.670500
570.889100 380.643700
570.889600 382.360300
570.890200 381.517300
570.890700 381.148200
570.891200 379.757800
570.891900 379.960800
570.892500 380.858500
570.893100 380.307800
570.893700 381.742300
570.894300 381.259000
570.894900 380.189000
570.895500 380.626000
570.896000 379.794800
570.899500 378.869400
570.900500 380.088200
570.901000 378.676900
570.901700 378.856100
570.902300 380.639900
570.902800 379.984200
570.903400 379.611300
570.904100 381.582300
570.904600 380.857400
570.905100 381.524200
570.905800 382.178900
570.906400 382.762700
570.906900 382.195400
570.907400 382.111100
570.908000 384.124200
570.908500 382.778300
570.909200 381.926600
570.909800 381.473500
570.910300 383.969800
570.911000 382.911700
570.911500 382.959300
570.912100 382.651200
570.912600 383.543300
570.913100 381.913300
570.913700 382.652400
570.914400 380.690000
570.914900 380.217000
570.915500 380.864800
570.916000 380.758400
570.916700 381.289000
570.917300 380.419400
570.917800 381.600500
570.918300 379.764900
570.918800 379.375700
570.919400 379.434800
570.920100 379.797200
570.920600 379.307700
570.921200 379.899200
570.921700 382.172800
570.922200 379.405400
570.923000 380.027200
570.923500 380.950300
570.924000 382.194400
570.924500 382.427200
570.925100 381.859200
570.925800 383.568500
570.926300 382.731900
570.926900 386.373700
570.927400 385.230500
570.928000 386.863600
570.928600 388.138800
570.929200 386.433700
570.929700 389.531900
570.930300 388.948100
570.930800 388.827600
570.931500 388.441300
570.932100 387.654200
570.932600 387.553600
570.933100 388.248700
570.933600 387.159400
570.934300 385.798400
570.934900 385.879800
570.935400 386.645200
570.935900 386.016100
570.936500 387.428700
570.937200 388.691300
570.937800 388.586800
570.938300 390.043500
570.938800 389.809600
570.939300 390.533100
570.940100 389.730300
570.940600 388.863400
570.941100 392.688800
570.941600 392.304500
570.942200 393.215100
570.942900 393.354300
570.943500 395.003800
570.944000 395.233300
570.944500 394.568700
570.945200 395.806300
570.945800 396.335700
570.946300 395.565300
570.946800 395.715100
570.947400 396.921900
570.947900 396.284200
570.948500 396.342500
570.949100 397.639100
570.949700 393.835700
570.950200 394.505600
570.950900 394.183600
570.951500 393.416300
570.952000 393.910700
570.952500 392.250300
570.953100 392.569100
570.953600 393.058200
570.954300 392.481400
570.954900 391.488900
570.955400 392.389300
570.955900 392.577700
570.956600 391.979700
570.957200 391.899300
570.957700 392.351700
570.958200 392.178000
570.958800 391.133400
570.959500 392.221700
570.960000 396.296600
570.960600 393.440200
570.961100 395.038900
570.961600 395.284100
